,Acinar,Ductal_term,Ductal_CRISP3,Cancer_A,Ductal_MHCII,Cancer_B,mDCs_A,Ductal_APOL1,Tuft,mDCs_B,pDCs,Endocrine,Endothelial,Macro_A,Mast,Macro_B,T_NK,Mono,RBC,Fibro
106,1.33E-06,0.029361973,0.9181823,0.005500591,0.04108782,0.005485235,0.000365695,1.43E-05,6.95E-07,2.59E-08,2.65E-13,5.72E-14,2.86E-16,2.56E-15,1.24E-19,6.42E-22,5.57E-22,3.35E-22,2.86E-22,1.35E-22
107,0.008039646,0.031147731,0.31175917,0.08094209,0.4055275,0.10157156,0.048968107,0.010334256,0.001331807,0.000368937,6.71E-06,1.57E-06,1.75E-07,6.82E-07,2.13E-08,9.62E-10,8.95E-10,9.20E-10,6.84E-10,5.08E-10
108,0.003602375,0.14921328,0.48790747,0.023644097,0.21913542,0.09542211,0.017144056,0.002764031,0.000990318,0.00017493,1.23E-06,4.57E-07,4.18E-08,2.04E-07,2.35E-09,1.47E-10,1.39E-10,1.25E-10,1.05E-10,7.98E-11
109,0.0496844,0.10775707,0.31254432,0.14067766,0.17800133,0.14312933,0.044093788,0.015766751,0.005704753,0.002212932,0.000247559,9.05E-05,2.50E-05,5.21E-05,7.17E-06,1.21E-06,1.15E-06,1.26E-06,9.46E-07,7.93E-07
110,0.060220335,0.12313706,0.21965513,0.1870687,0.16750672,0.1523234,0.054107465,0.021733122,0.009243179,0.003546151,0.000749518,0.000311898,9.55E-05,0.000220461,4.55E-05,8.07E-06,7.74E-06,8.18E-06,6.33E-06,5.50E-06
111,0.06618971,0.16794191,0.22580437,0.15710138,0.09885435,0.18917659,0.051992487,0.020982828,0.012615845,0.005813935,0.001440614,0.000768557,0.000302686,0.000682439,0.000155201,3.91E-05,3.84E-05,3.97E-05,3.20E-05,2.80E-05
112,0.049009137,0.12966888,0.18093722,0.22190021,0.17642522,0.15041363,0.057695024,0.021596292,0.008564757,0.002741716,0.000564833,0.000228009,5.60E-05,0.000152568,2.91E-05,4.05E-06,3.85E-06,3.88E-06,3.06E-06,2.63E-06
113,0.047701504,0.1653917,0.2267248,0.22641984,0.1038561,0.15713006,0.043668207,0.016691415,0.008209294,0.003011675,0.000590176,0.000280225,8.27E-05,0.000179089,3.39E-05,6.75E-06,6.50E-06,6.51E-06,5.14E-06,4.38E-06
114,0.039724275,0.24825397,0.1560488,0.17157051,0.13291538,0.16895944,0.048397742,0.01637407,0.012558207,0.003721388,0.000694179,0.000357425,8.56E-05,0.000266243,4.39E-05,6.83E-06,6.52E-06,5.95E-06,5.09E-06,4.46E-06
115,0.028385462,0.19862792,0.24675189,0.117163844,0.07932808,0.2532431,0.046609696,0.014476944,0.01024416,0.004112239,0.000432858,0.000249062,7.49E-05,0.000253008,2.63E-05,4.58E-06,4.64E-06,4.53E-06,3.75E-06,3.11E-06
116,0.08215928,0.055770434,0.17342399,0.18713179,0.26817867,0.12557347,0.07052391,0.027548842,0.0064382,0.002451456,0.000520467,0.000135683,3.72E-05,7.78E-05,1.85E-05,2.38E-06,2.15E-06,2.45E-06,1.78E-06,1.54E-06
117,0.060375497,0.19647865,0.1812444,0.20233497,0.16314928,0.122873686,0.043864924,0.016581567,0.009102554,0.002706097,0.000678822,0.000294709,7.38E-05,0.000173582,3.86E-05,6.77E-06,6.36E-06,6.23E-06,5.08E-06,4.42E-06
118,0.078835905,0.0635949,0.26292711,0.24585502,0.19112219,0.09321376,0.041331343,0.01712455,0.00403005,0.001575722,0.000266944,6.83E-05,1.97E-05,2.48E-05,5.53E-06,9.69E-07,8.52E-07,9.96E-07,6.87E-07,5.87E-07
119,0.11061805,0.2206212,0.042447392,0.2551303,0.19145134,0.108433194,0.046885107,0.016696226,0.006137509,0.001083087,0.00036245,8.38E-05,1.02E-05,2.80E-05,9.48E-06,7.67E-07,6.13E-07,4.61E-07,4.15E-07,3.92E-07
120,0.030008106,0.13199018,0.1231325,0.25186768,0.064357884,0.2922914,0.06762785,0.023605838,0.01002885,0.003641638,0.000648781,0.00031358,8.23E-05,0.000327522,5.02E-05,6.00E-06,5.96E-06,5.46E-06,4.46E-06,3.81E-06
121,0.12096032,0.21346444,0.068824075,0.26390943,0.15240605,0.11103563,0.043297518,0.017063346,0.006694035,0.001536777,0.000548938,0.000148111,2.62E-05,5.59E-05,2.00E-05,2.51E-06,2.06E-06,1.72E-06,1.47E-06,1.38E-06
122,0.003990474,0.11755959,0.024902357,0.7109363,0.008759748,0.11264328,0.01616579,0.004125656,0.000793576,0.000115362,5.97E-06,1.47E-06,9.76E-08,3.25E-07,2.25E-08,9.25E-10,8.06E-10,4.77E-10,4.16E-10,3.24E-10
123,0.086816214,0.21365985,0.1626643,0.19806612,0.077357754,0.16830882,0.047749616,0.020191858,0.013949753,0.006060873,0.002154228,0.001147202,0.000443493,0.00084184,0.000264439,7.64E-05,7.02E-05,6.86E-05,5.69E-05,5.16E-05
124,0.12283232,0.18709671,0.1096899,0.1530548,0.23410392,0.11643444,0.04676549,0.017790953,0.008732139,0.002233617,0.000784622,0.000239494,5.10E-05,0.000128003,4.03E-05,5.59E-06,4.85E-06,4.56E-06,3.83E-06,3.53E-06
125,0.03512154,0.45153892,0.44222513,0.000611111,0.019497242,0.04773187,0.002911799,0.000199996,0.000147592,1.47E-05,3.61E-08,1.11E-08,9.18E-10,7.14E-10,9.18E-12,1.92E-12,1.20E-12,9.09E-13,8.68E-13,6.41E-13
126,4.36E-05,0.01805996,0.285414,0.010471865,0.19971463,0.43856108,0.044798482,0.002641828,0.00025657,3.80E-05,7.70E-09,2.50E-09,6.27E-11,3.58E-09,1.51E-12,5.61E-15,5.73E-15,4.31E-15,3.88E-15,2.08E-15
127,0.009665821,0.5277299,0.39443356,0.004147315,0.008694208,0.05190129,0.002938061,0.000243789,0.000218908,2.70E-05,1.02E-07,4.59E-08,3.42E-09,3.31E-09,4.32E-11,7.89E-12,5.45E-12,4.09E-12,3.74E-12,2.76E-12
128,0.964397,0.035412356,2.40E-05,4.22E-08,0.00016475,1.84E-06,1.97E-08,1.61E-10,2.35E-12,1.64E-15,4.36E-21,3.75E-24,2.81E-28,3.05E-31,2.99E-33,3.42E-35,6.25E-36,3.85E-37,6.39E-37,4.31E-37
129,0.30832708,0.24498108,0.056220282,0.13779289,0.23517388,0.013036367,0.003608298,0.00074452,0.000109935,5.46E-06,2.10E-07,8.16E-09,2.27E-10,6.30E-11,9.74E-12,6.05E-13,3.46E-13,2.04E-13,1.65E-13,1.47E-13
130,0.005339844,0.067637995,0.12216525,0.23027074,0.12090414,0.3135662,0.105084606,0.02626482,0.006663974,0.001849384,0.000107685,5.75E-05,8.21E-06,7.51E-05,3.80E-06,1.71E-07,1.81E-07,1.57E-07,1.30E-07,1.02E-07
131,0.1124722,0.09913321,0.1892732,0.23013327,0.1964611,0.09588458,0.04615846,0.020416263,0.006522909,0.002370453,0.000738347,0.000213907,6.65E-05,9.86E-05,3.15E-05,6.12E-06,5.32E-06,5.94E-06,4.38E-06,3.91E-06
132,0.11253038,0.110589184,0.19171971,0.18106343,0.16529258,0.14069657,0.055386063,0.02490086,0.010507528,0.004486559,0.001487386,0.000540511,0.000202273,0.000366018,0.000117527,2.56E-05,2.36E-05,2.64E-05,1.99E-05,1.79E-05
133,0.09328692,0.10318809,0.19355027,0.1782961,0.23039079,0.11597945,0.0523967,0.021358998,0.007674674,0.002723689,0.000694499,0.000218636,6.33E-05,0.000122693,3.19E-05,5.39E-06,4.87E-06,5.36E-06,4.05E-06,3.57E-06
134,0.07525405,0.123665236,0.29084834,0.18305986,0.10257948,0.14977878,0.043510877,0.018013459,0.007891411,0.003809381,0.000799052,0.000341543,0.000132244,0.000210488,4.85E-05,1.28E-05,1.21E-05,1.36E-05,1.01E-05,8.77E-06
135,0.09445915,0.16520303,0.18017936,0.18959735,0.12871958,0.14519717,0.05192186,0.02270744,0.012689184,0.005158943,0.001901525,0.000879669,0.000321328,0.000638671,0.000205168,5.02E-05,4.70E-05,4.90E-05,3.91E-05,3.52E-05
136,0.17561382,0.15579279,0.08188872,0.25446105,0.17395063,0.08897476,0.0424041,0.0182831,0.005986639,0.001613373,0.000722256,0.000167948,3.75E-05,5.99E-05,2.75E-05,4.28E-06,3.42E-06,3.18E-06,2.57E-06,2.43E-06
137,0.06612319,0.12858795,0.24457105,0.1242629,0.14747806,0.19327308,0.056578778,0.02199175,0.010612601,0.004681266,0.000858514,0.00038232,0.000136775,0.000339908,6.34E-05,1.28E-05,1.25E-05,1.35E-05,1.05E-05,9.14E-06
138,0.112649314,0.15490769,0.12980019,0.17046629,0.21499148,0.13201733,0.051796615,0.020223876,0.009095885,0.002630431,0.000855808,0.000269407,6.43E-05,0.000157186,4.65E-05,6.73E-06,5.98E-06,5.93E-06,4.80E-06,4.34E-06
139,0.08403446,0.16257578,0.17420547,0.11327314,0.10817185,0.23353949,0.06377728,0.026304452,0.018145232,0.008753944,0.002580614,0.00140205,0.000621498,0.001706521,0.000429314,0.000105157,0.000102377,0.000106216,8.68E-05,7.85E-05
140,0.078995034,0.16456652,0.18702899,0.2307331,0.123643205,0.13336204,0.046149697,0.019594176,0.009925803,0.003661217,0.001177631,0.000510107,0.000163012,0.000313832,9.00E-05,1.99E-05,1.84E-05,1.90E-05,1.50E-05,1.32E-05
